review_id,listing_id,date,reviewer_id,reviewer_name,review_rating,review_text,sentiment_label,is_review_text_mocked,name,host_id,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_total_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood,district,city,latitude,longitude,property_type,room_type,accommodates,bedrooms,amenities,price,minimum_nights,maximum_nights,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,mocked_listing_fields,most_similar_review,similarity_score
608317596,37623349,2020-02-20,35391582,Nina G.,3,Decent stay overall. It served its purpose for our stay in Paris. The entire apartment was fine but a little smaller than expected.,neutral,True,Happy Days Paris - Marais/Bastille Suite,674521,2011-06-07,"Paris, Ile-de-France, France",within an hour,0.99,0.94,f,21.0,t,t,Hotel-de-Ville,Hotel-de-Ville District,Paris,48.8548,2.36721,Entire apartment,Entire place,4,1.0,"[""Outlet covers"", ""Pocket wifi"", ""Children\u2019s books and toys"", ""Essentials"", ""Air conditioning"", ""Stove""]",104,2,1125,98.0,9.0,10.0,10.0,10.0,10.0,9.0,t,district,Decent stay overall. The entire apartment was fine but a little smaller than expected. It served its purpose for our stay in Rome.,0.9
89382547,2486559,2016-07-28,77740208,Diego W.,4,Loved every minute of it. The entire apartment was spotless and exactly as described. The place felt very cozy for 3 guests.,positive,True,Lovely flat in awesome Montmartre !,7376402,2013-07-09,"Paris, Ile-de-France, France",within an hour,1.0,1.0,t,1.0,t,t,Buttes-Montmartre,Buttes-Montmartre District,Paris,48.89283,2.34804,Entire apartment,Entire place,3,2.0,"[""Essentials"", ""Stove"", ""Hot water"", ""Hangers"", ""Smoke alarm"", ""Wifi""]",74,2,6,94.0,10.0,9.0,10.0,10.0,10.0,10.0,t,district,Loved every minute of it. The place felt very cozy for 2 guests. The entire apartment was spotless and exactly as described.,1.0
340250353,9366824,2018-10-23,220105752,Grace M.,1,Below our expectations. Check-in was confusing and delayed our arrival in Rome. The location in V Prenestino/Centocelle was noisier than expected. Our superhost was difficult to reach when we had issues.,negative,True,Roman Holidays @Pigneto,48601300,2015-11-09,"Rome, Lazio, Italy",within an hour,0.65,1.0,t,1.0,t,t,V Prenestino/Centocelle,V Prenestino/Centocelle District,Rome,41.89006,12.53733,Entire apartment,Entire place,6,3.0,"[""Pack \u2019n Play/travel crib"", ""Washer"", ""Dedicated workspace"", ""Microwave"", ""Fire extinguisher"", ""Hangers""]",142,2,90,96.0,10.0,10.0,10.0,10.0,10.0,10.0,f,"host_response_time,host_response_rate,district",We had a rough experience. The location in V Prenestino/Centocelle was noisier than expected. Our superhost was difficult to reach when we had issues. Check-in was confusing and delayed our arrival in Rome.,0.9166
164384976,432992,2017-06-27,2289279,Nina J.,1,Below our expectations. Check-in was confusing and delayed our arrival in Rome. The entire apartment was not as clean as the photos suggested. The location in I Centro Storico was noisier than expected.,negative,True,L'Edera al Colosseo - Rome-sanitized by sanisystem,2151950,2012-04-16,"Rome, Lazio, Italy",within a day,1.0,0.89,t,1.0,t,f,I Centro Storico,I Centro Storico District,Rome,41.89152,12.49133,Entire apartment,Entire place,2,1.0,"[""Dedicated workspace"", ""Fire extinguisher"", ""Hangers"", ""Luggage dropoff allowed"", ""Refrigerator"", ""Dishes and silverware""]",75,2,14,97.0,10.0,10.0,10.0,10.0,10.0,10.0,f,district,Disappointing stay. Check-in was confusing and delayed our arrival in Rome. The location in I Centro Storico was noisier than expected. The entire apartment was not as clean as the photos suggested.,0.8935
410722612,17604553,2019-02-10,31950,Wei C.,1,Disappointing stay. Our superhost was difficult to reach when we had issues. The location in Cuauhtemoc was noisier than expected. We had several issues during our stay that were never resolved.,negative,True,Acogedor departamento en privilegiada ubicacion con mucha luz y hermosa vista.,76133780,2016-06-06,"Mexico City, Mexico City, Mexico",within an hour,1.0,0.94,t,4.0,t,t,Cuauhtemoc,Cuauhtemoc District,Mexico City,19.41825,-99.15934,Entire apartment,Entire place,5,3.0,"[""Heating"", ""Washer"", ""TV"", ""Carbon monoxide alarm"", ""Bathroom essentials"", ""Hair dryer""]",1350,1,65,97.0,10.0,10.0,10.0,10.0,10.0,10.0,f,district,Disappointing stay. The location in Cuauhtemoc was noisier than expected. Our superhost was difficult to reach when we had issues. We had several issues during our stay that were never resolved.,1.0
147287891,6033826,2017-04-25,115117431,Liam H.,4,"Amazing stay! Our superhost was super responsive and easy to communicate with. We would definitely book this room in hotel again. Great location in Khlong Toei, close to everything we needed in Bangkok.",positive,True,The Mustang Nero/No.1 Magic Dragon,30963587,2015-04-10,Bangkok,within an hour,1.0,1.0,t,10.0,t,t,Khlong Toei,Khlong Toei District,Bangkok,13.71266,100.5924,Room in hotel,Hotel room,2,1.0,"[""Cable TV"", ""Air conditioning"", ""First aid kit"", ""Dedicated workspace"", ""Free parking on premises"", ""Hot water""]",2000,1,1125,96.0,10.0,9.0,10.0,10.0,9.0,9.0,t,district,"Loved every minute of it. Great location in Khlong Toei, close to everything we needed in Bangkok. We would definitely book this entire apartment again. Check-in was smooth and the amenities were exactly what we needed.",0.6446
229440126,17294950,2018-01-23,158919207,Chidi M.,2,Disappointing stay. The private room in loft was not as clean as the photos suggested. Check-in was confusing and delayed our arrival in New York. Our superhost was difficult to reach when we had issues.,negative,True,A Room with a View at The Funky Loft,1432946,2011-11-22,"New York, New York, United States",within a day,0.9,0.64,t,3.0,t,t,Bushwick,Brooklyn,New York,40.69536,-73.92392,Private room in loft,Private room,2,1.0,"[""Refrigerator"", ""Shampoo"", ""Air conditioning"", ""Free street parking"", ""Kitchen"", ""Coffee maker""]",75,3,31,96.0,10.0,10.0,10.0,10.0,10.0,10.0,f,,Would not recommend. Check-in was confusing and delayed our arrival in New York. Our superhost was difficult to reach when we had issues. The private room in apartment was not as clean as the photos suggested.,0.8327
714674546,23232730,2020-12-11,107020878,Priya C.,3,It was okay for the price. Our superhost was polite but slow to respond a couple of times.,neutral,True,Stylish Cape Town City Centre apartment,172860409,2018-02-11,"Cape Town, Western Cape, South Africa",within an hour,1.0,0.97,t,1.0,t,t,Ward 115,Ward 115 District,Cape Town,-33.92179,18.42015,Entire apartment,Entire place,3,1.0,"[""Hair dryer"", ""Single level home"", ""Hot water"", ""Heating"", ""Breakfast"", ""Dedicated workspace""]",550,2,1125,100.0,10.0,10.0,10.0,10.0,10.0,10.0,t,district,It was okay for the price. Our superhost was polite but slow to respond a couple of times.,1.0
458120933,29906646,2019-05-25,210809310,David T.,5,We had a fantastic time. Our superhost was super responsive and easy to communicate with. We would definitely book this entire apartment again. Check-in was smooth and the amenities were exactly what we needed.,positive,True,Precioso departamento,62304674,2016-03-09,"Mexico City, Mexico City, Mexico",within an hour,1.0,1.0,t,2.0,t,t,Tlalpan,Tlalpan District,Mexico City,19.29135,-99.16046,Entire apartment,Entire place,2,1.0,"[""Washer"", ""TV"", ""Dedicated workspace"", ""Shampoo"", ""Essentials"", ""Kitchen""]",900,1,1125,99.0,10.0,10.0,10.0,10.0,10.0,10.0,t,district,We had a fantastic time. Check-in was smooth and the amenities were exactly what we needed. Our superhost was super responsive and easy to communicate with.,0.9048
257602798,17125160,2018-04-27,3578243,Carlos J.,3,An average experience. Our superhost was polite but slow to respond a couple of times. The entire apartment was fine but a little smaller than expected.,neutral,True,Bondi Beach studio - in the heart of Bondi,2487652,2012-05-28,"Bondi Beach, New South Wales, Australia",within an hour,1.0,0.84,t,1.0,t,t,Waverley,Waverley District,Sydney,-33.88909,151.27452,Entire apartment,Entire place,2,1.0,"[""Lockbox"", ""Shampoo"", ""Beachfront"", ""Hair dryer"", ""TV"", ""Fire extinguisher""]",99,3,100,97.0,10.0,10.0,10.0,10.0,10.0,9.0,t,district,An average experience. The entire apartment was fine but a little smaller than expected. Our superhost was polite but slow to respond a couple of times.,1.0
542663777,19997528,2019-10-06,183099199,Fatima P.,3,An average experience. Location in Copacabana was convenient enough.,neutral,True,Beautiful 3-bedroom apartment with sea view,141866453,2017-07-22,"Rio de Janeiro, State of Rio de Janeiro, Brazil",within a few hours,1.0,1.0,t,6.0,t,t,Copacabana,Copacabana District,Rio de Janeiro,-22.97354,-43.1876,Entire apartment,Entire place,6,3.0,"[""Elevator"", ""Stove"", ""Kitchen"", ""Washer"", ""Air conditioning"", ""Long term stays allowed""]",1300,3,90,98.0,10.0,10.0,10.0,10.0,10.0,10.0,f,district,An average experience. It served its purpose for our stay in Rio de Janeiro. Location in Copacabana was convenient enough.,0.7095
586926183,1582963,2020-01-02,84900351,Kenji D.,5,Wonderful experience. We would definitely book this entire apartment again. The place felt very cozy for 8 guests.,positive,True,Barra da Tijuca beachfront (4 bedrooms),8427621,2013-08-26,"Belo Horizonte, Minas Gerais, Brazil",within a day,1.0,0.0,f,1.0,t,t,Barra da Tijuca,Barra da Tijuca District,Rio de Janeiro,-23.01432,-43.30358,Entire apartment,Entire place,8,4.0,"[""Wine glasses"", ""Extra pillows and blankets"", ""Air conditioning"", ""Dining table"", ""Gym"", ""Essentials""]",800,3,180,100.0,10.0,10.0,10.0,10.0,10.0,9.0,f,district,Wonderful experience. We would definitely book this entire house again. The place felt very cozy for 2 guests.,0.8953
107530586,14033700,2016-10-10,27855528,Nina S.,3,"Decent stay overall. Our superhost was polite but slow to respond a couple of times. Some things could be improved, like cleanliness in the entire apartment.",neutral,True,The Spanish Penthouse vicino a Spanish Steps,84046230,2016-07-16,"Rome, Lazio, Italy",within an hour,1.0,1.0,t,1.0,t,t,I Centro Storico,I Centro Storico District,Rome,41.90704,12.48002,Entire apartment,Entire place,5,3.0,"[""Dishwasher"", ""Paid parking off premises"", ""Washer"", ""Fire extinguisher"", ""Iron"", ""Wifi""]",99,3,1124,99.0,10.0,10.0,10.0,10.0,10.0,10.0,t,district,"Decent stay overall. Some things could be improved, like cleanliness in the entire apartment. Our superhost was polite but slow to respond a couple of times.",1.0
121222636,2841247,2016-12-15,879788,Wei T.,2,Would not recommend. Our superhost was difficult to reach when we had issues. Check-in was confusing and delayed our arrival in Paris.,negative,True,On Bastille! Calm Chic loft up to 4,14533591,2014-04-21,"Paris, Ile-de-France, France",within a few hours,1.0,1.0,t,1.0,t,t,Popincourt,Popincourt District,Paris,48.85348,2.37211,Entire loft,Entire place,4,1.0,"[""Dishwasher"", ""Essentials"", ""Hot water"", ""Hangers"", ""Smoke alarm"", ""Wifi""]",140,5,120,99.0,10.0,10.0,10.0,10.0,10.0,10.0,f,district,Would not recommend. Our superhost was difficult to reach when we had issues. Check-in was confusing and delayed our arrival in Paris.,1.0
107306382,8769212,2016-10-09,96736145,Lucas K.,3,"Decent stay overall. Some things could be improved, like cleanliness in the entire apartment. Our superhost was polite but slow to respond a couple of times.",neutral,True,"Free pick-up, Bangkok Sphere (Airport View)",45975817,2015-10-07,"Bangkok, Thailand",within a few hours,0.9,0.5,t,6.0,t,t,Bang Kapi,Bang Kapi District,Bangkok,13.76279,100.64863,Entire apartment,Entire place,5,2.0,"[""Air conditioning"", ""Patio or balcony"", ""Refrigerator"", ""Iron"", ""Dishes and silverware"", ""Hair dryer""]",900,1,1125,99.0,10.0,10.0,10.0,10.0,9.0,10.0,f,district,"Decent stay overall. Our superhost was polite but slow to respond a couple of times. Some things could be improved, like cleanliness in the entire apartment.",1.0
443194641,214578,2019-04-25,54853331,Marie G.,3,"It was okay for the price. Some things could be improved, like cleanliness in the entire apartment. Location in Enclos-St-Laurent was convenient enough.",neutral,True,Cosy apartment in the best lively area of Paris,972051,2011-08-15,"Paris, Ile-de-France, France",within a few hours,1.0,0.92,t,1.0,t,t,Enclos-St-Laurent,Enclos-St-Laurent District,Paris,48.87392,2.3553,Entire apartment,Entire place,5,2.0,"[""Essentials"", ""Hot water"", ""Hangers"", ""Smoke alarm"", ""Wifi"", ""Crib""]",125,3,250,94.0,10.0,10.0,10.0,10.0,10.0,9.0,f,district,It was okay for the price. Location in Enclos-St-Laurent was convenient enough.,0.8624
35252711,180950,2015-06-16,22041365,Grace S.,1,Not worth the price. We had several issues during our stay that were never resolved. The entire apartment was not as clean as the photos suggested.,negative,True,Charming  furnished studio in Paris,876958,2011-07-27,"Paris, Ile-de-France, France",within a day,0.89,0.75,f,1.0,t,f,Temple,Temple District,Paris,48.86767,2.35799,Entire apartment,Entire place,2,1.0,"[""Shampoo"", ""Heating"", ""TV"", ""Iron"", ""Kitchen"", ""Essentials""]",59,4,1125,88.0,9.0,9.0,9.0,10.0,10.0,9.0,f,"host_response_time,host_response_rate,host_acceptance_rate,district",Not worth the price. We had several issues during our stay that were never resolved. The entire apartment was not as clean as the photos suggested.,1.0
356414768,15580160,2018-12-08,16129242,Liam N.,1,Below our expectations. Our superhost was difficult to reach when we had issues. We had several issues during our stay that were never resolved.,negative,True,COSY 2 piÃÂ¨ces BABYLONE/BON MARCHE,100376039,2016-10-19,"Paris, Ile-de-France, France",within an hour,1.0,1.0,t,1.0,t,t,Palais-Bourbon,Palais-Bourbon District,Paris,48.8511,2.31939,Entire condominium,Entire place,3,1.0,"[""Essentials"", ""Stove"", ""Hot water"", ""Hangers"", ""Smoke alarm"", ""Wifi""]",140,2,1125,93.0,10.0,9.0,10.0,10.0,10.0,9.0,t,district,Below our expectations. We had several issues during our stay that were never resolved. Our superhost was difficult to reach when we had issues.,1.0
452001179,10634636,2019-05-12,78669688,Ana V.,1,Would not recommend. We had several issues during our stay that were never resolved. The location in Woodside was noisier than expected. Our superhost was difficult to reach when we had issues.,negative,True,Cozy room 15mins Manhattan & 10 LGA,697477,2011-06-13,"New York, New York, United States",within an hour,0.81,1.0,t,1.0,t,t,Woodside,Queens,New York,40.75427,-73.90646,Private room in house,Private room,2,1.0,"[""Hair dryer"", ""Iron"", ""Hangers"", ""Essentials"", ""Wifi"", ""Shampoo""]",70,30,1125,98.0,10.0,10.0,10.0,10.0,10.0,9.0,f,"host_response_time,host_response_rate",Would not recommend. Our superhost was difficult to reach when we had issues. We had several issues during our stay that were never resolved. The location in Sydney was noisier than expected.,0.7121
264741319,20849397,2018-05-14,35214115,Diego L.,2,Would not recommend. Check-in was confusing and delayed our arrival in Mexico City. We had several issues during our stay that were never resolved.,negative,True,Cozy AMAZING Studio tub located Roma.,149100969,2017-09-04,MX,within an hour,0.95,0.92,f,6.0,t,t,Cuauhtemoc,Cuauhtemoc District,Mexico City,19.42053,-99.15609,Entire apartment,Entire place,2,1.0,"[""Dedicated workspace"", ""Bed linens"", ""Shampoo"", ""Essentials"", ""Cooking basics"", ""Hair dryer""]",628,1,1125,90.0,10.0,9.0,10.0,10.0,10.0,9.0,f,district,Below our expectations. Check-in was confusing and delayed our arrival in Mexico City. We had several issues during our stay that were never resolved.,0.8878
